0,-1.0463
0.050251,-1.0519
0.1005,-1.0581
0.15075,-1.0648
0.20101,-1.072
0.25126,-1.0797
0.30151,-1.0879
0.35176,-1.0966
0.40201,-1.1057
0.45226,-1.1153
0.50251,-1.1252
0.55276,-1.1354
0.60302,-1.1458
0.65327,-1.1563
0.70352,-1.1667
0.75377,-1.1769
0.80402,-1.1869
0.85427,-1.1963
0.90452,-1.205
0.95477,-1.2127
1.005,-1.2194
1.0553,-1.2246
1.1055,-1.2282
1.1558,-1.2299
1.206,-1.2295
1.2563,-1.2266
1.3065,-1.221
1.3568,-1.2124
1.407,-1.2005
1.4573,-1.1852
1.5075,-1.1662
1.5578,-1.1431
1.608,-1.116
1.6583,-1.0845
1.7085,-1.0486
1.7588,-1.0081
1.809,-0.96303
1.8593,-0.91331
1.9095,-0.85898
1.9598,-0.80013
2.0101,-0.73689
2.0603,-0.66945
2.1106,-0.5981
2.1608,-0.52321
2.2111,-0.44532
2.2613,-0.36524
2.3116,-0.2844
2.3618,-0.2059
2.4121,-0.13872
2.4623,-0.11117
2.5126,-0.15317
2.5628,-0.23333
2.6131,-0.32324
2.6633,-0.41393
2.7136,-0.50227
2.7638,-0.58681
2.8141,-0.66667
2.8643,-0.74126
2.9146,-0.81009
2.9648,-0.87278
3.0151,-0.92901
3.0653,-0.97849
3.1156,-1.021
3.1658,-1.0564
3.2161,-1.0844
3.2663,-1.105
3.3166,-1.1181
3.3668,-1.1236
3.4171,-1.1215
3.4673,-1.1119
3.5176,-1.0948
3.5678,-1.0703
3.6181,-1.0384
3.6683,-0.99938
3.7186,-0.95338
3.7688,-0.90059
3.8191,-0.84126
3.8693,-0.77565
3.9196,-0.70406
3.9698,-0.62682
4.0201,-0.5443
4.0704,-0.45691
4.1206,-0.36511
4.1709,-0.26943
4.2211,-0.17055
4.2714,-0.069361
4.3216,0.03263
4.3719,0.13228
4.4221,0.22061
4.4724,0.26919
4.5226,0.24666
4.5729,0.18295
4.6231,0.10639
4.6734,0.025989
4.7236,-0.055088
4.7739,-0.13537
4.8241,-0.21399
4.8744,-0.29034
4.9246,-0.36399
4.9749,-0.43458
5.0251,-0.50183
5.0754,-0.56553
5.1256,-0.62553
5.1759,-0.68173
5.2261,-0.73405
5.2764,-0.7825
5.3266,-0.8271
5.3769,-0.86792
5.4271,-0.90507
5.4774,-0.93867
5.5276,-0.96891
5.5779,-0.99596
5.6281,-1.0201
5.6784,-1.0414
5.7286,-1.0603
5.7789,-1.0769
5.8291,-1.0916
5.8794,-1.1045
5.9296,-1.116
5.9799,-1.1263
6.0302,-1.1357
6.0804,-1.1444
6.1307,-1.1526
6.1809,-1.1605
6.2312,-1.1684
6.2814,-1.1764
6.3317,-1.1846
6.3819,-1.1931
6.4322,-1.2022
6.4824,-1.2117
6.5327,-1.2219
6.5829,-1.2326
6.6332,-1.2439
6.6834,-1.2557
6.7337,-1.2679
6.7839,-1.2804
6.8342,-1.2932
6.8844,-1.3059
6.9347,-1.3185
6.9849,-1.3307
7.0352,-1.3423
7.0854,-1.353
7.1357,-1.3625
7.1859,-1.3705
7.2362,-1.3768
7.2864,-1.381
7.3367,-1.3827
7.3869,-1.3817
7.4372,-1.3776
7.4874,-1.3701
7.5377,-1.3589
7.5879,-1.3437
7.6382,-1.3242
7.6884,-1.3001
7.7387,-1.2713
7.7889,-1.2376
7.8392,-1.1987
7.8894,-1.1545
7.9397,-1.105
7.9899,-1.0502
8.0402,-0.99006
8.0905,-0.92466
8.1407,-0.85417
8.191,-0.77886
8.2412,-0.69914
8.2915,-0.61567
8.3417,-0.52975
8.392,-0.44431
8.4422,-0.3683
8.4925,-0.33167
8.5427,-0.36823
8.593,-0.44416
8.6432,-0.52952
8.6935,-0.61536
8.7437,-0.69873
8.794,-0.77835
8.8442,-0.85353
8.8945,-0.92387
8.9447,-0.98911
8.995,-1.0491
9.0452,-1.1037
9.0955,-1.1529
9.1457,-1.1967
9.196,-1.2353
9.2462,-1.2686
9.2965,-1.2969
9.3467,-1.3204
9.397,-1.3393
9.4472,-1.3538
9.4975,-1.3642
9.5477,-1.3707
9.598,-1.3738
9.6482,-1.3736
9.6985,-1.3705
9.7487,-1.3648
9.799,-1.3569
9.8492,-1.347
9.8995,-1.3354
9.9497,-1.3225
10,-1.3084
