0,-1.1
0.050251,-1.1
0.1005,-1.1
0.15075,-1.1
0.20101,-1.1
0.25126,-1.1
0.30151,-1.1
0.35176,-1.1
0.40201,-1.1
0.45226,-1.1
0.50251,-1.1
0.55276,-1.1
0.60302,-1.1
0.65327,-1.1
0.70352,-1.1
0.75377,-1.1
0.80402,-1.1
0.85427,-1.1
0.90452,-1.1
0.95477,-1.1
1.005,-1.1
1.0553,-1.1
1.1055,-1.1
1.1558,-1.1
1.206,-1.1
1.2563,-1.1
1.3065,-1.1
1.3568,-1.1
1.407,-1.1
1.4573,-1.1
1.5075,-1.1
1.5578,-1.1
1.608,-1.1
1.6583,-1.1
1.7085,-1.1
1.7588,-1.1
1.809,-1.1
1.8593,-1.1
1.9095,-1.1
1.9598,-1.1
2.0101,-1.1
2.0603,-1.1
2.1106,-1.1
2.1608,-1.1
2.2111,-1.1
2.2613,-1.1
2.3116,-1.1
2.3618,-1.1
2.4121,-1.1
2.4623,-1.1
2.5126,-1.1
2.5628,-1.1
2.6131,-1.1
2.6633,-1.1
2.7136,-1.1
2.7638,-1.1
2.8141,-1.1
2.8643,-1.1
2.9146,-1.1
2.9648,-1.1
3.0151,-1.1
3.0653,-1.1
3.1156,-1.1
3.1658,-1.1
3.2161,-1.1
3.2663,-1.1
3.3166,-1.1
3.3668,-1.1
3.4171,-1.1
3.4673,-1.1
3.5176,-1.1
3.5678,-1.1
3.6181,-1.1
3.6683,-1.1
3.7186,-1.1
3.7688,-1.1
3.8191,-1.1
3.8693,-1.1
3.9196,-1.1
3.9698,-1.1
4.0201,-1.1
4.0704,-1.1
4.1206,-1.1
4.1709,-1.1
4.2211,-1.1
4.2714,-1.1
4.3216,-1.1
4.3719,-1.1
4.4221,-1.1
4.4724,-1.1
4.5226,-1.1
4.5729,-1.1
4.6231,-1.1
4.6734,-1.1
4.7236,-1.1
4.7739,-1.1
4.8241,-1.1
4.8744,-1.1
4.9246,-1.1
4.9749,-1.1
5.0251,-1.1
5.0754,-1.1
5.1256,-1.1
5.1759,-1.1
5.2261,-1.1001
5.2764,-1.1001
5.3266,-1.1001
5.3769,-1.1001
5.4271,-1.1001
5.4774,-1.1001
5.5276,-1.1002
5.5779,-1.1002
5.6281,-1.1003
5.6784,-1.1003
5.7286,-1.1004
5.7789,-1.1005
5.8291,-1.1006
5.8794,-1.1007
5.9296,-1.1009
5.9799,-1.101
6.0302,-1.1012
6.0804,-1.1014
6.1307,-1.1017
6.1809,-1.102
6.2312,-1.1024
6.2814,-1.1028
6.3317,-1.1033
6.3819,-1.1039
6.4322,-1.1046
6.4824,-1.1053
6.5327,-1.1062
6.5829,-1.1072
6.6332,-1.1083
6.6834,-1.1095
6.7337,-1.1109
6.7839,-1.1125
6.8342,-1.1143
6.8844,-1.1162
6.9347,-1.1184
6.9849,-1.1207
7.0352,-1.1233
7.0854,-1.1261
7.1357,-1.1291
7.1859,-1.1324
7.2362,-1.1358
7.2864,-1.1394
7.3367,-1.1432
7.3869,-1.1472
7.4372,-1.1512
7.4874,-1.1553
7.5377,-1.1594
7.5879,-1.1633
7.6382,-1.1671
7.6884,-1.1706
7.7387,-1.1736
7.7889,-1.1761
7.8392,-1.1779
7.8894,-1.1788
7.9397,-1.1787
7.9899,-1.1773
8.0402,-1.1745
8.0905,-1.1699
8.1407,-1.1635
8.191,-1.1549
8.2412,-1.1439
8.2915,-1.1303
8.3417,-1.1137
8.392,-1.0941
8.4422,-1.071
8.4925,-1.0443
8.5427,-1.0138
8.593,-0.97927
8.6432,-0.94053
8.6935,-0.89743
8.7437,-0.84984
8.794,-0.79767
8.8442,-0.74085
8.8945,-0.67935
8.9447,-0.61319
8.995,-0.5424
9.0452,-0.4671
9.0955,-0.38742
9.1457,-0.30355
9.196,-0.21574
9.2462,-0.12434
9.2965,-0.029774
9.3467,0.067293
9.397,0.16574
9.4472,0.26309
9.4975,0.35128
9.5477,0.39638
9.598,0.35128
9.6482,0.26309
9.6985,0.16574
9.7487,0.067293
9.799,-0.029774
9.8492,-0.12434
9.8995,-0.21574
9.9497,-0.30355
10,-0.38742
