3.4673,0.29716
3.5176,0.35188
3.3668,0.40214
3.2161,0.39405
3.0653,0.31336
2.9146,0.29918
2.8141,0.21322
3.6181,0.32801
2.7136,0.23335
3.7186,0.29227
3.7688,0.21201
2.6633,0.2778
2.6131,0.24036
3.8191,0.21502
2.5126,0.018568
3.8693,0.17762
3.9196,0.21067
3.9698,0.19972
4.0201,0.16812
2.5126,0.089395
4.0201,0.18072
4.0704,0.14093
2.5126,0.059853
4.0704,0.20178
4.1206,0.25735
4.1709,0.18733
4.2211,0.25262
4.2714,0.28844
4.3216,0.19129
4.3719,0.36158
4.4724,0.38462
4.5729,0.53584
4.7236,0.8966
5.0251,1.3631
5.5779,1.9971
6.4322,1.0089
6.8342,0.14302
6.0804,1.675
6.8342,0.17467
5.5779,1.8901
6.3819,1.1255
6.8342,0.1419
5.8794,1.9462
5.4271,1.8335
6.4824,0.95091
6.8342,0.1594
5.8794,1.8928
6.4322,1.0246
2.5126,0.058043
5.4774,2.0066
6.8342,0.22593
6.8844,0.14034
6.8844,0.18541
2.5126,0.093483
5.8291,1.98
5.4774,1.8307
6.8844,0.032609
2.5126,-0.059349
5.8291,1.8876
6.8844,0.057979
5.4774,1.8624
6.8844,0.13626
5.8291,1.885
5.4774,1.8613
6.8844,0.085429
5.8291,1.8852
6.8844,0.10856
5.8291,1.9103
5.5276,2.0033
6.8844,0.11758
5.8291,1.8921
5.5276,1.9749
6.8844,0.12941
5.8291,1.9747
6.8844,-0.032616
5.5276,1.909
5.8291,1.8282
6.8844,0.16444
5.5276,1.9526
6.8844,0.067863
5.5276,1.8774
6.8844,0.045486
5.8291,1.8954
5.5276,1.9738
6.8844,0.096313
5.5276,1.9984
6.8844,0.076804
5.5276,1.8195
5.7789,1.9972
6.8844,0.13171
5.5276,1.9413
5.7789,1.9781
6.8844,0.080189
5.5276,1.9391
5.7789,1.9422
6.8844,0.01245
5.5276,1.8954
5.7789,1.8311
5.5276,1.9551
5.7789,1.9173
