0,1.0514
0.050251,1.045
0.1005,1.038
0.15075,1.0303
0.20101,1.0218
0.25126,1.0125
0.30151,1.0023
0.35176,0.99124
0.40201,0.97921
0.45226,0.96619
0.50251,0.95213
0.55276,0.93701
0.60302,0.92079
0.65327,0.90345
0.70352,0.88497
0.75377,0.86534
0.80402,0.84456
0.85427,0.82264
0.90452,0.79958
0.95477,0.77541
1.005,0.75018
1.0553,0.72392
1.1055,0.69668
1.1558,0.66855
1.206,0.63959
1.2563,0.6099
1.3065,0.57957
1.3568,0.54873
1.407,0.51747
1.4573,0.48595
1.5075,0.45429
1.5578,0.42263
1.608,0.39113
1.6583,0.35993
1.7085,0.3292
1.7588,0.29909
1.809,0.26975
1.8593,0.24134
1.9095,0.214
1.9598,0.18788
2.0101,0.16312
2.0603,0.13983
2.1106,0.11814
2.1608,0.098136
2.2111,0.079914
2.2613,0.063546
2.3116,0.049087
2.3618,0.036579
2.4121,0.026043
2.4623,0.017486
2.5126,0.010897
2.5628,0.0062467
2.6131,0.0034915
2.6633,0.0025711
2.7136,0.0034109
2.7638,0.0059233
2.8141,0.010009
2.8643,0.015558
2.9146,0.022454
2.9648,0.030571
3.0151,0.039781
3.0653,0.049953
3.1156,0.060956
3.1658,0.072659
3.2161,0.084937
3.2663,0.097667
3.3166,0.11074
3.3668,0.12404
3.4171,0.13747
3.4673,0.15096
3.5176,0.16442
3.5678,0.1778
3.6181,0.19105
3.6683,0.20412
3.7186,0.21701
3.7688,0.22968
3.8191,0.24216
3.8693,0.25444
3.9196,0.26655
3.9698,0.27852
4.0201,0.29039
4.0704,0.30221
4.1206,0.31402
4.1709,0.32587
4.2211,0.33782
4.2714,0.34993
4.3216,0.36224
4.3719,0.37482
4.4221,0.3877
4.4724,0.40093
4.5226,0.41454
4.5729,0.42857
4.6231,0.44303
4.6734,0.45794
4.7236,0.4733
4.7739,0.48911
4.8241,0.50535
4.8744,0.522
4.9246,0.53902
4.9749,0.55638
5.0251,0.57403
5.0754,0.5919
5.1256,0.60994
5.1759,0.62808
5.2261,0.64623
5.2764,0.66432
5.3266,0.68226
5.3769,0.69997
5.4271,0.71735
5.4774,0.73431
5.5276,0.75075
5.5779,0.76659
5.6281,0.78172
5.6784,0.79607
5.7286,0.80952
5.7789,0.82199
5.8291,0.8334
5.8794,0.84365
5.9296,0.85266
5.9799,0.86036
6.0302,0.86666
6.0804,0.87149
6.1307,0.87477
6.1809,0.87646
6.2312,0.87647
6.2814,0.87475
6.3317,0.87126
6.3819,0.86594
6.4322,0.85875
6.4824,0.84966
6.5327,0.83864
6.5829,0.82567
6.6332,0.81073
6.6834,0.79382
6.7337,0.77496
6.7839,0.75415
6.8342,0.73142
6.8844,0.70681
6.9347,0.68038
6.9849,0.65218
7.0352,0.6223
7.0854,0.59082
7.1357,0.55786
7.1859,0.52353
7.2362,0.48797
7.2864,0.45132
7.3367,0.41376
7.3869,0.37545
7.4372,0.33659
7.4874,0.29737
7.5377,0.25801
7.5879,0.21873
7.6382,0.17976
7.6884,0.14133
7.7387,0.10367
7.7889,0.067029
7.8392,0.031645
7.8894,-0.0022468
7.9397,-0.034415
7.9899,-0.064635
8.0402,-0.092694
8.0905,-0.11839
8.1407,-0.14153
8.191,-0.16195
8.2412,-0.1795
8.2915,-0.19403
8.3417,-0.20545
8.392,-0.21366
8.4422,-0.2186
8.4925,-0.22022
8.5427,-0.21853
8.593,-0.21352
8.6432,-0.20523
8.6935,-0.19373
8.7437,-0.17909
8.794,-0.16144
8.8442,-0.1409
8.8945,-0.11761
8.9447,-0.091747
8.995,-0.063494
9.0452,-0.033046
9.0955,-0.00061283
9.1457,0.033588
9.196,0.069331
9.2462,0.10639
9.2965,0.14453
9.3467,0.18352
9.397,0.22314
9.4472,0.26316
9.4975,0.30337
9.5477,0.34356
9.598,0.38353
9.6482,0.42311
9.6985,0.46211
9.7487,0.50038
9.799,0.53777
9.8492,0.57416
9.8995,0.60944
9.9497,0.6435
10,0.67627
